id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
7E1oDdarJ1DvFj4BtyialA,fulgurances-l-adresse-paris,Fulgurances l'Adresse,https://s3-media4.fl.yelpcdn.com/bphoto/Wq6-DPi0CKaA5LqKAoMy6g/o.jpg,False,https://www.yelp.com/biz/fulgurances-l-adresse-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,16,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.8529399, 'longitude': 2.3898799}",[],€€€€,"{'address1': '10 rue Alexandre Dumas', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75011', 'country': 'FR', 'state': '75', 'display_address': ['10 rue Alexandre Dumas', '75011 Paris', 'France']}",+33143481459,+33 1 43 48 14 59,3632.3227855884297
nHIbZw7Lt9JdOX-inaLV9w,café-des-deux-moulins-paris-18,Café des Deux Moulins,https://s3-media2.fl.yelpcdn.com/bphoto/VUtgAsgqezoIRpDAyqQ5tQ/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-des-deux-moulins-paris-18?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,176,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",3.0,"{'latitude': 48.8849297, 'longitude': 2.333624}",[],€€,"{'address1': '15 rue Lepic', 'address2': '', 'address3': '', 'city': 'Paris 18', 'zip_code': '75018', 'country': 'FR', 'state': '75', 'display_address': ['15 rue Lepic', '75018 Paris 18', 'France']}",+33142549050,+33 1 42 54 90 50,2629.2388081189947
P1oFFSHvxrKJTuSiYe53EA,le-p-tit-gavroche-paris-6,Le P'tit Gavroche,https://s3-media2.fl.yelpcdn.com/bphoto/zLf38vL_xK60nnuUdlr10w/o.jpg,False,https://www.yelp.com/biz/le-p-tit-gavroche-paris-6?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,13,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bistros', 'title': 'Bistros'}]",4.0,"{'latitude': 48.84115, 'longitude': 2.3012}",[],€€,"{'address1': '88 rue Blomet', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75015', 'country': 'FR', 'state': '75', 'display_address': ['88 rue Blomet', '75015 Paris', 'France']}",+33145310938,+33 1 45 31 09 38,3785.503405337313
SCviksH28oVbzMCKDcUxzQ,chez-michel-paris,Chez Michel,https://s3-media4.fl.yelpcdn.com/bphoto/cg_1wzA9bmOA4xFry5ubnA/o.jpg,False,https://www.yelp.com/biz/chez-michel-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,88,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.880233, 'longitude': 2.352003}",[],€€€,"{'address1': '10 rue de Belzunce', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75010', 'country': 'FR', 'state': '75', 'display_address': ['10 rue de Belzunce', '75010 Paris', 'France']}",+33144530620,+33 1 44 53 06 20,2156.0714211941527
ZpKHCnsANqE5u9Wbka0r5w,le-poulbot-paris,Le Poulbot,https://s3-media1.fl.yelpcdn.com/bphoto/c0mWaKTyfuw--l4k_zuYqA/o.jpg,False,https://www.yelp.com/biz/le-poulbot-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,48,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.887586, 'longitude': 2.339819}",[],€€,"{'address1': '3 rue Poulbot', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75018', 'country': 'FR', 'state': '75', 'display_address': ['3 rue Poulbot', '75018 Paris', 'France']}",+33142233207,+33 1 42 23 32 07,2854.7180793684633
hl4K9f9X_VhgEkDH9cdiwg,chez-papa-jazz-club-paris,Chez Papa Jazz Club,https://s3-media1.fl.yelpcdn.com/bphoto/gTiHXcf80_KqHZqIamyYQA/o.jpg,False,https://www.yelp.com/biz/chez-papa-jazz-club-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,43,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.8553886, 'longitude': 2.3334401}",[],€€€,"{'address1': '3 rue Saint-Benoît', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['3 rue Saint-Benoît', '75006 Paris', 'France']}",+33142869963,+33 1 42 86 99 63,966.7421331958307
XSfvsozCCxhbXlEwUMxLpA,le-ruisseau-paris-2,Le Ruisseau,https://s3-media1.fl.yelpcdn.com/bphoto/hpXYH9m082yt3cUs93oCjA/o.jpg,False,https://www.yelp.com/biz/le-ruisseau-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,43,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.89449, 'longitude': 2.34065}",[],€€,"{'address1': '65 rue du Ruisseau', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75018', 'country': 'FR', 'state': '75', 'display_address': ['65 rue du Ruisseau', '75018 Paris', 'France']}",+33142233123,+33 1 42 23 31 23,3618.97985588878
9FXB6Eb5Od_rb_AzP1TDJw,el-juanchito-paris-2,El Juanchito,https://s3-media1.fl.yelpcdn.com/bphoto/IiNIpe-zL3rGv32ifyoQAA/o.jpg,False,https://www.yelp.com/biz/el-juanchito-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,30,"[{'alias': 'latin', 'title': 'Latin American'}]",4.0,"{'latitude': 48.86193, 'longitude': 2.38542}",[],€€,"{'address1': '69 Rue De La Folie Regnault', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75011', 'country': 'FR', 'state': '75', 'display_address': ['69 Rue De La Folie Regnault', '75011 Paris', 'France']}",+33148072629,+33 1 48 07 26 29,3165.462674899363
gGUuJZU4TiEDJjo9q7lW8A,freddys-bbq-paris,Freddy's BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/PZvxz_4Hr23oXj3URsnk0A/o.jpg,False,https://www.yelp.com/biz/freddys-bbq-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,5,"[{'alias': 'bbq', 'title': 'Barbeque'}]",5.0,"{'latitude': 48.865195, 'longitude': 2.350269}",[],,"{'address1': '163 rue Saint-Denis', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['163 rue Saint-Denis', '75004 Paris', 'France']}",+33183067116,+33 1 83 06 71 16,694.5631241872055
Yto6loHgpGQDhvZQllpXMA,le-bistro-marbeuf-paris,Le Bistro Marbeuf,https://s3-media1.fl.yelpcdn.com/bphoto/C-ee9Ca-GXAYU8cNC4X6XA/o.jpg,False,https://www.yelp.com/biz/le-bistro-marbeuf-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,98,"[{'alias': 'french', 'title': 'French'}, {'alias': 'lyonnais', 'title': 'Lyonnais'}]",4.0,"{'latitude': 48.86852, 'longitude': 2.3035}",[],€€,"{'address1': '21 rue Marbeuf', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75008', 'country': 'FR', 'state': '75', 'display_address': ['21 rue Marbeuf', '75008 Paris', 'France']}",+33147209480,+33 1 47 20 94 80,2919.622616408335
Yq1084dh0THvZYQRJkR1kg,restaurant-du-palais-royal-paris-5,Restaurant du Palais Royal,https://s3-media1.fl.yelpcdn.com/bphoto/V6x21_X_hLpRbHYuOCUlGQ/o.jpg,False,https://www.yelp.com/biz/restaurant-du-palais-royal-paris-5?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,3,"[{'alias': 'french', 'title': 'French'}]",5.0,"{'latitude': 48.865580245548, 'longitude': 2.33890172838062}",[],€€€€,"{'address1': '110 galerie de Valois', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['110 galerie de Valois', '75001 Paris', 'France']}",+33140200027,+33 1 40 20 00 27,467.5000318956792
gOnfespYnOnHHKdtvsiLhQ,jozi-café-paris-2,Jozi Café,https://s3-media3.fl.yelpcdn.com/bphoto/cwYx-cb6Naj5VtexoM5iHQ/o.jpg,False,https://www.yelp.com/biz/jozi-caf%C3%A9-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,14,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,"{'latitude': 48.84787, 'longitude': 2.34706}",[],€,"{'address1': '3 rue Valette', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': ['3 rue Valette', '75005 Paris', 'France']}",+33612320267,+33 6 12 32 02 67,1607.300180763411
W00fNb6zthTi_Dg1fQsBUg,le-centenaire-paris-2,Le Centenaire,https://s3-media3.fl.yelpcdn.com/bphoto/qoZMs2cf-qmiRh03QC51OA/o.jpg,False,https://www.yelp.com/biz/le-centenaire-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,35,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.86258, 'longitude': 2.36743}",[],€€,"{'address1': '104 rue Amelot', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75011', 'country': 'FR', 'state': '75', 'display_address': ['104 rue Amelot', '75011 Paris', 'France']}",+33147003546,+33 1 47 00 35 46,1864.1229883650474
n601y41nOORUePsM7KsuaA,gambino-paris-2,Gambino,https://s3-media1.fl.yelpcdn.com/bphoto/VMKqpx_joPC1k5aKE5kTfA/o.jpg,False,https://www.yelp.com/biz/gambino-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,208,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 48.86736, 'longitude': 2.33298}",[],€€,"{'address1': '6 rue Gomboust', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['6 rue Gomboust', '75001 Paris', 'France']}",+33142601270,+33 1 42 60 12 70,896.9294543385356
baaS_x_aFPthOsT47U0tuQ,lasserre-paris,Lasserre,https://s3-media4.fl.yelpcdn.com/bphoto/fzER3Iu4zeHsPrzBUy1cAg/o.jpg,False,https://www.yelp.com/biz/lasserre-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,51,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.86612, 'longitude': 2.31006}",[],€€€€,"{'address1': '17 ave Franklin D Roosevelt', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75008', 'country': 'FR', 'state': '75', 'display_address': ['17 ave Franklin D Roosevelt', '75008 Paris', 'France']}",+33143596745,+33 1 43 59 67 45,2392.377563883999
Gy7zP8l63me19CvkUAT3PQ,café-mademoiselle-paris,Café Mademoiselle,https://s3-media1.fl.yelpcdn.com/bphoto/QtbxhMIjRCS677lnW8z0dw/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-mademoiselle-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,12,"[{'alias': 'bistros', 'title': 'Bistros'}]",3.5,"{'latitude': 48.868696, 'longitude': 2.325257}",[],,"{'address1': '21 rue Duphot', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['21 rue Duphot', '75001 Paris', 'France']}",+33142975714,+33 1 42 97 57 14,1444.9067286675386
XjO-w_bMj9NspNUD33_cqA,domaine-de-lintillac-paris-2,Domaine de Lintillac,https://s3-media3.fl.yelpcdn.com/bphoto/-rDdbCaxz7ju0Vx-E44kAw/o.jpg,False,https://www.yelp.com/biz/domaine-de-lintillac-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,42,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.84878, 'longitude': 2.31845}",[],€€,"{'address1': '20 rue Rousselet', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': ['20 rue Rousselet', '75007 Paris', 'France']}",+33145668823,+33 1 45 66 88 23,2270.1027683720386
nLrjgmH-Key9Nbwl-XnddQ,lockwood-paris,Lockwood,https://s3-media1.fl.yelpcdn.com/bphoto/mEXx42HOH-w2yiVJZltjFg/o.jpg,False,https://www.yelp.com/biz/lockwood-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,104,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 48.8677808712918, 'longitude': 2.34699741349186}",[],€€,"{'address1': ""73 rue d'Aboukir"", 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75002', 'country': 'FR', 'state': '75', 'display_address': [""73 rue d'Aboukir"", '75002 Paris', 'France']}",+33177329721,+33 1 77 32 97 21,738.2228202728681
XW5s4lEwq0ehG4ZerRR_WQ,rumeurs-paris-2,Rumeurs,https://s3-media1.fl.yelpcdn.com/bphoto/8u3U_H3oLcaT5kokaWTP7g/o.jpg,False,https://www.yelp.com/biz/rumeurs-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,3,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}]",5.0,"{'latitude': 48.8491211, 'longitude': 2.3470199}",[],€€,"{'address1': '34 rue des Ecoles', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': ['34 rue des Ecoles', '75005 Paris', 'France']}",+33142027056,+33 1 42 02 70 56,1466.8361801454735
Uf8RS4F-yJx-LUQ1MzlywQ,café-de-l-homme-paris-2,Café de l'Homme,https://s3-media2.fl.yelpcdn.com/bphoto/_n2ehgX31TmPBSULySxjbw/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-de-l-homme-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,100,"[{'alias': 'french', 'title': 'French'}]",3.5,"{'latitude': 48.862204, 'longitude': 2.287631}",[],€€€,"{'address1': '17 place du Trocadero', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75116', 'country': 'FR', 'state': '75', 'display_address': ['17 place du Trocadero', '75116 Paris', 'France']}",+33144053015,+33 1 44 05 30 15,3988.1163477821224
4_3At-ZPlVAdB3YQTfJPHQ,les-comestibles-paris,Les Comestibles,https://s3-media4.fl.yelpcdn.com/bphoto/hY3Hvx1K1DuOwjwNmEuwnA/o.jpg,False,https://www.yelp.com/biz/les-comestibles-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,9,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.886857, 'longitude': 2.341349}",[],€€,"{'address1': '4 rue du Mont-Cenis', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75018', 'country': 'FR', 'state': '75', 'display_address': ['4 rue du Mont-Cenis', '75018 Paris', 'France']}",+33142589320,+33 1 42 58 93 20,2769.188264754601
_MNAGLsoe_vihaXk6tpffw,le-bistrot-d-henri-paris,Le Bistrot d'Henri,https://s3-media4.fl.yelpcdn.com/bphoto/mP9OGP36IGa3R5hCYf81ZA/o.jpg,False,https://www.yelp.com/biz/le-bistrot-d-henri-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,124,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.852067, 'longitude': 2.334431}",[],€€€,"{'address1': '16 rue Princesse', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['16 rue Princesse', '75006 Paris', 'France']}",+33146335112,+33 1 46 33 51 12,1236.3240711662313
G7sJRDfxYtK77reZkRyXag,le-bistro-de-longchamp-paris,Le Bistro de Longchamp,https://s3-media2.fl.yelpcdn.com/bphoto/NL-QyEZ8V8kcQQ_vZRLIFg/o.jpg,False,https://www.yelp.com/biz/le-bistro-de-longchamp-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,18,"[{'alias': 'bistros', 'title': 'Bistros'}]",4.5,"{'latitude': 48.8650984, 'longitude': 2.2892953}",[],€€,"{'address1': '40 rue de Longchamp', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75016', 'country': 'FR', 'state': '75', 'display_address': ['40 rue de Longchamp', '75016 Paris', 'France']}",+33147275350,+33 1 47 27 53 50,3881.895875223462
TONSJCJ8kD4OrFUXnKg6Jg,l-elan-9-paris,L'Elan 9,https://s3-media2.fl.yelpcdn.com/bphoto/7DpFYBOLTcQ5fiDRv1hmrw/o.jpg,False,https://www.yelp.com/biz/l-elan-9-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,2,"[{'alias': 'bistros', 'title': 'Bistros'}]",5.0,"{'latitude': 48.87777, 'longitude': 2.34904}",[],,"{'address1': '113 rue du Faubourg Poissonnière', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75009', 'country': 'FR', 'state': '75', 'display_address': ['113 rue du Faubourg Poissonnière', '75009 Paris', 'France']}",+33980658870,+33 9 80 65 88 70,1835.16072226931
ztDpbIX8XKKhaGLjyyosqQ,la-porteña-paris,La Porteña,https://s3-media1.fl.yelpcdn.com/bphoto/Hzed_NbW_Azfqpgzxvd92Q/o.jpg,False,https://www.yelp.com/biz/la-porte%C3%B1a-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,20,"[{'alias': 'argentine', 'title': 'Argentine'}]",4.5,"{'latitude': 48.8867493, 'longitude': 2.34708}",[],€€,"{'address1': '3 rue Muller', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75018', 'country': 'FR', 'state': '75', 'display_address': ['3 rue Muller', '75018 Paris', 'France']}",+33171601451,+33 1 71 60 14 51,2774.8034942201757
5iygTlGJSlnX7jStfb8lew,chez-papa-paris-17,Chez Papa,https://s3-media2.fl.yelpcdn.com/bphoto/AfLxjrFZGswAgKKqAo4j-A/o.jpg,False,https://www.yelp.com/biz/chez-papa-paris-17?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,5,"[{'alias': 'sud_ouest', 'title': 'French Southwest'}]",4.0,"{'latitude': 48.84087, 'longitude': 2.33235}",[],,"{'address1': '138 bd du Montprnasse', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75014', 'country': 'FR', 'state': '75', 'display_address': ['138 bd du Montprnasse', '75014 Paris', 'France']}",+33143224485,+33 1 43 22 44 85,2460.0858656386927
miLnhJQDOO0RCuxOWMhQFQ,les-enfants-perdus-paris-3,Les Enfants Perdus,https://s3-media2.fl.yelpcdn.com/bphoto/--HF8Y2qUbACoTdD4HSk5Q/o.jpg,False,https://www.yelp.com/biz/les-enfants-perdus-paris-3?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,128,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 48.87439, 'longitude': 2.36201}",[],€€€,"{'address1': '9 rue des Recollets', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75010', 'country': 'FR', 'state': '75', 'display_address': ['9 rue des Recollets', '75010 Paris', 'France']}",+33181294826,+33 1 81 29 48 26,2005.3307278535
VQwoo6uVHOdgEYFnMwZwow,le-recrutement-paris,Le Recrutement,https://s3-media3.fl.yelpcdn.com/bphoto/f1mE0zF4Q0yA-DzSD_xuNg/o.jpg,False,https://www.yelp.com/biz/le-recrutement-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,61,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",4.0,"{'latitude': 48.85995, 'longitude': 2.31019}",[],€€,"{'address1': '36 boulevard la Tour Maubourg', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': ['36 boulevard la Tour Maubourg', '75007 Paris', 'France']}",+33145504983,+33 1 45 50 49 83,2348.480916628224
I4YBOVLwbI0AAMrzHsABiw,aux-prés-paris-2,Aux Prés,https://s3-media3.fl.yelpcdn.com/bphoto/RlLevHTQ6GxGcnAmPOMSsw/o.jpg,False,https://www.yelp.com/biz/aux-pr%C3%A9s-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,58,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.85275, 'longitude': 2.33046}",[],€€€,"{'address1': '27 rue du Dragon', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['27 rue du Dragon', '75006 Paris', 'France']}",+33145482968,+33 1 45 48 29 68,1333.8030191491116
BjsUrqQch9EjzNbq89rOWA,la-belle-équipe-paris,La Belle Équipe,https://s3-media1.fl.yelpcdn.com/bphoto/gtVokAXqCt-XAqYHIwvZFA/o.jpg,False,https://www.yelp.com/biz/la-belle-%C3%A9quipe-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,36,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 48.85384, 'longitude': 2.38197}",[],€€,"{'address1': '92 rue de Charonne', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75011', 'country': 'FR', 'state': '75', 'display_address': ['92 rue de Charonne', '75011 Paris', 'France']}",+33143718958,+33 1 43 71 89 58,3047.4986156653686
RS7zLsdgYgYvErU1ZljifQ,tabac-de-l-université-paris-2,Tabac de l'Université,https://s3-media3.fl.yelpcdn.com/bphoto/Xzd0_PnQ3brscwBS6EiK7A/o.jpg,False,https://www.yelp.com/biz/tabac-de-l-universit%C3%A9-paris-2?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,9,"[{'alias': 'french', 'title': 'French'}]",5.0,"{'latitude': 48.861151, 'longitude': 2.305332}",[],€€€,"{'address1': ""151 rue de l'Université"", 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': [""151 rue de l'Université"", '75007 Paris', 'France']}",+33145513324,+33 1 45 51 33 24,2694.6819529708596
OlJM2JixZiOdr_XwZ-zfNQ,marcelle-paris-3,Marcelle,https://s3-media3.fl.yelpcdn.com/bphoto/m6NYmKc9ZZuLNuCWvh9exg/o.jpg,False,https://www.yelp.com/biz/marcelle-paris-3?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,3,"[{'alias': 'french', 'title': 'French'}]",5.0,"{'latitude': 48.864111, 'longitude': 2.345627}",[],,"{'address1': '9 rue Antoine Vollon', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75012', 'country': 'FR', 'state': '75', 'display_address': ['9 rue Antoine Vollon', '75012 Paris', 'France']}",+33983248218,+33 9 83 24 82 18,349.36165037709986
tHtuj2ZN1o9IeF0y_szf9g,jantchi-paris,Jantchi,https://s3-media2.fl.yelpcdn.com/bphoto/LGBZgLPgedymINs8bx5Sww/o.jpg,False,https://www.yelp.com/biz/jantchi-paris?adjust_creative=hOJvE1r6vt9VxXnwtvm9zQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hOJvE1r6vt9VxXnwtvm9zQ,137,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 48.8660081547723, 'longitude': 2.33600543883608}",[],€€,"{'address1': '6 rue Thérèse', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['6 rue Thérèse', '75001 Paris', 'France']}",+33140159107,+33 1 40 15 91 07,636.114005223581
